Date,Year,Reef,ReefName,Site_name,Site_No,Lat,Long,Project,Collection organisation,Collection vessel,Reef_rep,Site_rep,PCR1_binary,PCR2_binary,LOD_sample_positive,PCR1_conc,PCR2_conc,Conc_mean
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,31,31,1,1,1,86.33238226,70.72260976,78.52749601
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,32,32,1,1,1,503.4584641,298.7861753,401.1223197
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,33,33,0,1,1,0,72.94935957,36.47467978
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,34,34,1,1,1,94.02153119,141.8383777,117.9299545
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,35,35,0,1,1,0,76.98575556,38.49287778
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,36,36,1,1,1,72.71889746,157.8566641,115.2877808
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,37,37,1,1,1,73.33842739,80.95909283,77.14876011
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,38,38,1,0,1,74.17067662,0,37.08533831
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,39,39,1,0,1,225.5295217,0,112.7647609
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA1,1,-18.82628333,147.6294,AIMS Appropriation,AIMS,RV Cape Ferguson,40,40,1,1,1,69.36963648,76.51840746,72.94402197
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,70,30,1,1,1,74.22787473,84.58746448,79.4076696
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,71,31,1,1,1,285.8980805,72.13431001,179.0161952
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,72,32,1,1,1,324.2702723,143.3166638,233.793468
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,73,33,1,0,1,267.0761883,0,133.5380942
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,74,34,1,1,1,73.31304029,142.9393843,108.1262123
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,75,35,1,1,1,88.14347684,292.2706336,190.2070552
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,76,36,1,1,1,179.5376837,228.8276196,204.1826516
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,77,37,1,0,1,82.76261687,0,41.38130844
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,78,38,0,0,0,0,0,0
13/05/2019,2019,Davies Reef,Davies Reef (18-096),DREDNA2,2,-18.83086667,147.6354833,AIMS Appropriation,AIMS,RV Cape Ferguson,79,39,1,1,1,212.3806089,163.7145013,188.0475551
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,91,1,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,92,2,0,1,1,0,42,21
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,93,3,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,94,4,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,95,5,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,96,6,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,97,7,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,98,8,0,0,0,0,0,0
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,99,9,0,1,1,0,48,24
26/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,100,10,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,1,1,1,0,1,48,0,24
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,2,2,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,3,3,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,4,4,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,5,5,1,0,1,48,0,24
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,6,6,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,7,7,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,8,8,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,9,9,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,10,10,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,11,11,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,12,12,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,13,13,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,14,14,0,1,1,0,84,42
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,15,15,1,0,1,48,0,24
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,16,16,0,1,1,0,48,24
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,17,17,0,1,1,0,48,24
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,18,18,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,19,19,1,1,1,42,42,42
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,20,20,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,21,21,0,1,1,0,78,39
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,22,22,1,1,1,174,42,108
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,23,23,1,1,1,90,42,66
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,24,24,1,0,1,42,0,21
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,25,25,1,1,1,42,48,45
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,26,26,1,1,1,438,288,363
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,27,27,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,28,28,1,1,1,198,264,231
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,29,29,1,1,1,126,132,129
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Big Vickis Reef,1,-14.68384,145.43935,Ian Potter Grant,AIMS,LIRS dinghy,30,30,1,1,1,198,132,165
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,101,11,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,102,12,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,103,13,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,104,14,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,105,15,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,106,16,1,0,1,42,0,21
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,107,17,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,108,18,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,109,19,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,110,20,1,0,1,42,0,21
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,111,21,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,112,22,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,113,23,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,114,24,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,115,25,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,116,26,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,117,27,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,118,28,0,1,1,0,42,21
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,119,29,0,0,0,0,0,0
27/08/2019,2019,Lizard Island,Lizard Island Reef (Lagoon) (14-116d),Lagoon,4,-14.68748,145.45497,Ian Potter Grant,AIMS,LIRS dinghy,120,30,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,121,1,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,122,2,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,123,3,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,124,4,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,125,5,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,126,6,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,127,7,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,128,8,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,129,9,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,130,10,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,131,11,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,132,12,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,133,13,1,0,1,36,0,18
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,134,14,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,135,15,0,1,1,0,42,21
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,136,16,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,137,17,0,0,0,0,0,0
28/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,138,18,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,61,1,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,62,2,1,0,1,54,0,27
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,63,3,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,64,4,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,65,5,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,66,6,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,67,7,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,68,8,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,69,9,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,70,10,0,1,1,0,42,21
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,71,11,0,1,1,0,84,42
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,72,12,1,1,1,180,168,174
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,73,13,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,74,14,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,75,15,0,1,1,0,48,24
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,76,16,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,77,17,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,78,18,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,79,19,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,80,20,1,0,1,42,0,21
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,81,21,1,0,1,42,0,21
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,82,22,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,83,23,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,84,24,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,85,25,1,1,1,42,90,66
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,86,26,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,87,27,0,1,1,0,42,21
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,88,28,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,89,29,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North West) (14-116a),Clam Gardens,3,-14.66158,145.44887,Ian Potter Grant,AIMS,LIRS dinghy,90,30,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,139,19,1,0,1,48,0,24
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,140,20,0,1,1,0,42,21
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,141,21,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,142,22,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,143,23,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,144,24,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,145,25,1,0,1,48,0,24
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,146,26,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,147,27,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,148,28,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,149,29,0,0,0,0,0,0
29/08/2019,2019,Lizard Island,Lizard Island Reef (North East) (14-116b),Mermaid Cove,5,-14.64599,145.4536,Ian Potter Grant,AIMS,LIRS dinghy,150,30,0,0,0,0,0,0
