ReefName,ReefLabel,SurveyDate,Bottomtime,Cohort1,Cohort2,Cohort3,Cohort4
Lady Musgrave Reef (23-082a),23-082a,2020-08-10T00:00:00Z,264,0,1,2,7
Lady Musgrave Reef (23-082a),23-082a,2020-08-10T00:00:00Z,264,2,0,2,5
Sudbury Reef (No 1) (17-001a),17-001a,2020-08-10T00:00:00Z,280,0,0,0,1
Briggs Reef (16-074),16-074,2020-08-10T00:00:00Z,280,4,3,0,0
Briggs Reef (16-074),16-074,2020-08-10T00:00:00Z,240,1,1,1,0
Sudbury Reef (No 1) (17-001a),17-001a,2020-08-10T00:00:00Z,280,0,0,0,0
Keeper Reef (18-079),18-079,2020-08-10T00:00:00Z,212,8,2,0,0
Keeper Reef (18-079),18-079,2020-08-10T00:00:00Z,180,11,1,0,0
Keeper Reef (18-079),18-079,2020-08-10T00:00:00Z,220,5,10,0,2
Keeper Reef (18-079),18-079,2020-08-10T00:00:00Z,200,20,6,0,0
Keeper Reef (18-079),18-079,2020-08-10T00:00:00Z,180,5,0,0,0
Keeper Reef (18-079),18-079,2020-08-10T00:00:00Z,212,15,4,1,0
Emily Reef (15-082),15-082,2020-08-10T00:00:00Z,214,0,0,0,0
Emily Reef (15-082),15-082,2020-08-10T00:00:00Z,204,0,0,0,0
Emily Reef (15-082),15-082,2020-08-10T00:00:00Z,220,0,0,0,0
Lady Musgrave Reef (23-082a),23-082a,2020-08-09T00:00:00Z,159,0,1,0,1
Lady Musgrave Reef (23-082a),23-082a,2020-08-09T00:00:00Z,213,1,0,4,2
Lady Musgrave Reef (23-082a),23-082a,2020-08-09T00:00:00Z,334,4,4,8,7
Lady Musgrave Reef (23-082a),23-082a,2020-08-09T00:00:00Z,227,2,0,1,2
Lady Musgrave Reef (23-082a),23-082a,2020-08-09T00:00:00Z,310,2,4,5,4
Lady Musgrave Reef (23-082a),23-082a,2020-08-09T00:00:00Z,134,0,0,0,0
Briggs Reef (16-074),16-074,2020-08-09T00:00:00Z,280,2,8,1,0
Briggs Reef (16-074),16-074,2020-08-09T00:00:00Z,280,3,8,1,0
Briggs Reef (16-074),16-074,2020-08-09T00:00:00Z,280,8,9,0,0
Briggs Reef (16-074),16-074,2020-08-09T00:00:00Z,280,2,4,0,0
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,200,8,4,1,0
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,200,6,7,1,0
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,204,30,17,4,1
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,204,9,4,0,0
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,190,0,0,1,0
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,224,16,1,0,1
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,228,2,2,1,1
Keeper Reef (18-079),18-079,2020-08-09T00:00:00Z,216,1,0,0,3
Lady Musgrave Reef (23-082a),23-082a,2020-08-08T00:00:00Z,152,1,3,2,0
Lady Musgrave Reef (23-082a),23-082a,2020-08-08T00:00:00Z,240,3,2,9,8
Lady Musgrave Reef (23-082a),23-082a,2020-08-08T00:00:00Z,412,1,13,9,8
Lady Musgrave Reef (23-082a),23-082a,2020-08-08T00:00:00Z,175,0,3,6,6
Lady Musgrave Reef (23-082a),23-082a,2020-08-08T00:00:00Z,232,1,1,0,2
Lady Musgrave Reef (23-082a),23-082a,2020-08-08T00:00:00Z,224,1,2,5,4
Pellowe Reef (16-070),16-070,2020-08-08T00:00:00Z,280,0,0,1,0
Pellowe Reef (16-070),16-070,2020-08-08T00:00:00Z,280,1,0,0,0
Pellowe Reef (16-070),16-070,2020-08-08T00:00:00Z,280,1,0,0,0
Pellowe Reef (16-070),16-070,2020-08-08T00:00:00Z,259,2,0,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,80,3,1,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,200,0,5,7,2
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,204,9,1,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,204,2,2,2,3
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,132,15,4,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,212,4,2,7,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,212,1,0,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,132,10,3,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,80,6,0,0,0
Keeper Reef (18-079),18-079,2020-08-08T00:00:00Z,200,2,3,1,0
Lady Musgrave Reef (23-082a),23-082a,2020-08-07T00:00:00Z,400,0,3,12,1
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,220,13,29,21,5
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,180,3,4,1,0
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,160,0,0,0,0
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,186,3,6,6,1
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,180,6,1,0,0
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,200,2,1,2,0
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,172,5,4,2,1
Keeper Reef (18-079),18-079,2020-08-07T00:00:00Z,204,1,2,1,1
Moore Reef (16-071),16-071,2020-08-06T00:00:00Z,280,28,8,0,0
Moore Reef (16-071),16-071,2020-08-06T00:00:00Z,280,23,3,0,0
Moore Reef (16-071),16-071,2020-08-06T00:00:00Z,280,34,6,3,0
Moore Reef (16-071),16-071,2020-08-06T00:00:00Z,280,29,3,0,0
Keeper Reef (18-079),18-079,2020-08-06T00:00:00Z,144,4,0,0,0
Keeper Reef (18-079),18-079,2020-08-06T00:00:00Z,130,0,0,0,0
Moore Reef (16-071),16-071,2020-08-05T00:00:00Z,280,11,5,0,0
Moore Reef (16-071),16-071,2020-08-05T00:00:00Z,280,9,6,1,1
Undine Reef (West) (16-020a),16-020a,2020-08-05T00:00:00Z,240,0,1,0,0
Undine Reef (West) (16-020a),16-020a,2020-08-05T00:00:00Z,213,0,0,0,0
Undine Reef (West) (16-020a),16-020a,2020-08-05T00:00:00Z,240,0,0,0,0
Undine Reef (West) (16-020a),16-020a,2020-08-05T00:00:00Z,214,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,200,1,0,2,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,200,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,192,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,200,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,204,1,0,0,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,212,3,1,0,1
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,160,7,0,0,0
Keeper Reef (18-079),18-079,2020-07-30T00:00:00Z,168,1,0,0,0
Keeper Reef (18-079),18-079,2020-07-29T00:00:00Z,200,3,6,4,3
Keeper Reef (18-079),18-079,2020-07-29T00:00:00Z,164,4,0,0,1
Keeper Reef (18-079),18-079,2020-07-29T00:00:00Z,204,0,0,1,0
Keeper Reef (18-079),18-079,2020-07-29T00:00:00Z,200,1,0,1,0
Keeper Reef (18-079),18-079,2020-07-29T00:00:00Z,200,9,3,2,0
Keeper Reef (18-079),18-079,2020-07-29T00:00:00Z,200,8,4,1,0
Cairns Reef (15-086),15-086,2020-07-29T00:00:00Z,400,2,2,0,0
Cairns Reef (15-086),15-086,2020-07-29T00:00:00Z,379,5,0,0,0
Cairns Reef (15-086),15-086,2020-07-29T00:00:00Z,370,2,1,0,0
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,168,6,2,0,0
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,204,8,10,11,9
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,216,2,2,0,0
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,216,2,3,0,1
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,200,3,1,0,1
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,180,2,1,1,0
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,200,17,2,0,0
John Brewer Reef (18-075),18-075,2020-07-28T00:00:00Z,208,8,10,9,4
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,216,0,3,0,2
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,212,17,19,27,12
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,228,2,1,0,1
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,220,5,18,22,16
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,212,2,5,5,2
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,248,2,3,8,6
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,204,0,0,0,0
John Brewer Reef (18-075),18-075,2020-07-27T00:00:00Z,220,5,4,13,21
Flynn Reef (16-065),16-065,2020-07-26T00:00:00Z,360,1,2,0,0
Flynn Reef (16-065),16-065,2020-07-26T00:00:00Z,360,0,3,0,0
John Brewer Reef (18-075),18-075,2020-07-26T00:00:00Z,88,0,0,2,1
John Brewer Reef (18-075),18-075,2020-07-26T00:00:00Z,132,5,3,3,5
John Brewer Reef (18-075),18-075,2020-07-26T00:00:00Z,208,1,3,2,1
John Brewer Reef (18-075),18-075,2020-07-26T00:00:00Z,204,9,5,10,13
John Brewer Reef (18-075),18-075,2020-07-26T00:00:00Z,76,3,4,5,3
John Brewer Reef (18-075),18-075,2020-07-26T00:00:00Z,132,3,0,0,2
Ribbon No 3 Reef (15-050),15-050,2020-07-26T00:00:00Z,400,0,0,0,0
Ribbon No 3 Reef (15-050),15-050,2020-07-26T00:00:00Z,386,0,0,0,0
Ribbon No 3 Reef (15-050),15-050,2020-07-26T00:00:00Z,367,0,0,0,0
Ribbon No 3 Reef (15-050),15-050,2020-07-26T00:00:00Z,400,0,0,0,0
Moore Reef (16-071),16-071,2020-07-25T00:00:00Z,360,16,12,0,0
Moore Reef (16-071),16-071,2020-07-25T00:00:00Z,360,12,10,0,0
Moore Reef (16-071),16-071,2020-07-25T00:00:00Z,360,10,10,0,0
Moore Reef (16-071),16-071,2020-07-25T00:00:00Z,360,11,6,0,0
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,204,11,10,15,12
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,80,1,3,2,3
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,128,4,6,6,2
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,128,0,11,4,7
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,204,1,17,10,14
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,212,1,4,8,6
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,80,8,6,4,2
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,156,10,20,13,4
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,150,3,9,4,1
John Brewer Reef (18-075),18-075,2020-07-25T00:00:00Z,220,12,12,13,5
Ribbon No 4 Reef (15-046),15-046,2020-07-25T00:00:00Z,400,0,0,0,0
Ribbon No 4 Reef (15-046),15-046,2020-07-25T00:00:00Z,360,0,0,0,0
Ribbon No 4 Reef (15-046),15-046,2020-07-25T00:00:00Z,378,0,0,0,1
Ribbon No 4 Reef (15-046),15-046,2020-07-25T00:00:00Z,400,0,0,0,0
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,220,12,12,13,5
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,208,5,2,12,10
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,212,1,3,11,3
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,201,3,5,5,1
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,208,9,15,6,6
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,200,3,2,6,10
John Brewer Reef (18-075),18-075,2020-07-24T00:00:00Z,212,4,10,12,2
Moore Reef (16-071),16-071,2020-07-22T00:00:00Z,360,27,12,1,0
Moore Reef (16-071),16-071,2020-07-22T00:00:00Z,360,18,4,0,0
Moore Reef (16-071),16-071,2020-07-22T00:00:00Z,360,30,11,0,0
Moore Reef (16-071),16-071,2020-07-22T00:00:00Z,360,17,9,0,0
Moore Reef (16-071),16-071,2020-07-21T00:00:00Z,360,38,11,1,0
Moore Reef (16-071),16-071,2020-07-21T00:00:00Z,360,48,18,2,1
Moore Reef (16-071),16-071,2020-07-21T00:00:00Z,360,31,13,0,0
Moore Reef (16-071),16-071,2020-07-21T00:00:00Z,360,48,24,5,2
Thetford Reef (16-068),16-068,2020-07-20T00:00:00Z,360,0,0,0,0
Thetford Reef (16-068),16-068,2020-07-20T00:00:00Z,360,1,0,0,0
Thetford Reef (16-068),16-068,2020-07-19T00:00:00Z,360,0,0,0,0
Thetford Reef (16-068),16-068,2020-07-19T00:00:00Z,360,0,0,0,0
Thetford Reef (16-068),16-068,2020-07-19T00:00:00Z,360,1,1,0,0
Thetford Reef (16-068),16-068,2020-07-19T00:00:00Z,360,0,1,0,0
Thetford Reef (16-068),16-068,2020-07-18T00:00:00Z,360,9,0,0,0
Thetford Reef (16-068),16-068,2020-07-18T00:00:00Z,360,5,2,0,0
Thetford Reef (16-068),16-068,2020-07-18T00:00:00Z,360,5,1,0,0
Thetford Reef (16-068),16-068,2020-07-18T00:00:00Z,360,7,0,0,0
Thetford Reef (16-068),16-068,2020-07-17T00:00:00Z,360,1,0,0,0
Thetford Reef (16-068),16-068,2020-07-17T00:00:00Z,360,4,0,0,0
Thetford Reef (16-068),16-068,2020-07-17T00:00:00Z,360,1,1,0,0
Thetford Reef (16-068),16-068,2020-07-17T00:00:00Z,360,3,0,0,0
John Brewer Reef (18-075),18-075,2020-07-17T00:00:00Z,220,2,1,10,11
John Brewer Reef (18-075),18-075,2020-07-17T00:00:00Z,216,2,7,7,5
John Brewer Reef (18-075),18-075,2020-07-17T00:00:00Z,220,1,7,9,10
John Brewer Reef (18-075),18-075,2020-07-17T00:00:00Z,204,7,17,21,3
Eddy Reef (17-047),17-047,2020-07-17T00:00:00Z,160,1,4,2,0
Farquharson Reef (No 1) (17-063a),17-063a,2020-07-17T00:00:00Z,320,42,8,0,0
Eddy Reef (17-047),17-047,2020-07-17T00:00:00Z,160,0,0,0,0
Eddy Reef (17-047),17-047,2020-07-17T00:00:00Z,160,0,0,0,0
Eddy Reef (17-047),17-047,2020-07-17T00:00:00Z,160,0,3,0,0
Moore Reef (16-071),16-071,2020-07-16T00:00:00Z,360,5,1,0,0
Moore Reef (16-071),16-071,2020-07-16T00:00:00Z,360,1,1,0,0
Moore Reef (16-071),16-071,2020-07-16T00:00:00Z,360,7,1,0,0
Moore Reef (16-071),16-071,2020-07-16T00:00:00Z,360,6,0,0,0
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,224,2,8,1,0
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,212,0,2,3,6
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,200,7,7,18,8
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,224,4,1,1,3
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,224,19,30,5,2
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,220,44,14,9,8
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,220,3,0,2,3
John Brewer Reef (18-075),18-075,2020-07-16T00:00:00Z,220,7,5,7,8
Moore Reef (16-071),16-071,2020-07-15T00:00:00Z,360,5,2,0,0
Moore Reef (16-071),16-071,2020-07-15T00:00:00Z,360,23,15,1,0
Moore Reef (16-071),16-071,2020-07-15T00:00:00Z,360,4,1,0,0
Moore Reef (16-071),16-071,2020-07-15T00:00:00Z,360,29,13,5,0
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,208,12,6,2,3
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,204,5,7,9,3
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,36,0,4,1,0
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,208,2,1,2,9
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,216,18,12,9,11
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,48,2,2,1,0
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,236,10,11,9,6
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,212,14,11,2,5
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,117,1,2,1,2
John Brewer Reef (18-075),18-075,2020-07-15T00:00:00Z,152,5,6,6,2
Low Islands Reef (16-028),16-028,2020-07-15T00:00:00Z,245,1,1,0,0
Low Islands Reef (16-028),16-028,2020-07-15T00:00:00Z,280,0,0,0,0
Low Islands Reef (16-028),16-028,2020-07-15T00:00:00Z,280,0,0,0,0
Low Islands Reef (16-028),16-028,2020-07-15T00:00:00Z,248,0,0,0,0
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,172,7,0,6,8
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,48,7,0,0,1
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,172,4,2,8,8
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,204,6,12,4,6
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,220,14,14,4,5
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,48,2,0,0,0
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,200,10,9,2,6
John Brewer Reef (18-075),18-075,2020-07-14T00:00:00Z,184,8,10,2,9
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,208,4,10,8,8
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,216,2,5,7,4
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,200,2,11,11,4
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,200,2,9,7,3
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,220,2,2,7,6
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,200,1,14,9,8
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,200,2,6,5,9
John Brewer Reef (18-075),18-075,2020-07-13T00:00:00Z,188,1,5,7,10
Mackay Reef (16-015),16-015,2020-07-13T00:00:00Z,248,0,0,0,0
Mackay Reef (16-015),16-015,2020-07-13T00:00:00Z,254,0,0,0,0
Mackay Reef (16-015),16-015,2020-07-13T00:00:00Z,280,1,0,1,0
Mackay Reef (16-015),16-015,2020-07-12T00:00:00Z,240,0,0,0,0
Mackay Reef (16-015),16-015,2020-07-12T00:00:00Z,280,2,0,0,0
Mackay Reef (16-015),16-015,2020-07-12T00:00:00Z,254,0,0,0,0
Mackay Reef (16-015),16-015,2020-07-12T00:00:00Z,280,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-11T00:00:00Z,200,9,7,0,0
Keeper Reef (18-079),18-079,2020-07-11T00:00:00Z,212,3,4,0,0
Keeper Reef (18-079),18-079,2020-07-11T00:00:00Z,212,5,8,5,2
Keeper Reef (18-079),18-079,2020-07-11T00:00:00Z,200,0,4,1,0
Keeper Reef (18-079),18-079,2020-07-11T00:00:00Z,200,0,3,6,1
Keeper Reef (18-079),18-079,2020-07-11T00:00:00Z,212,6,4,1,2
Sylvan Reef (16-017),16-017,2020-07-11T00:00:00Z,280,1,0,0,0
Sylvan Reef (16-017),16-017,2020-07-11T00:00:00Z,260,0,0,0,0
Sylvan Reef (16-017),16-017,2020-07-11T00:00:00Z,280,0,0,0,0
Sylvan Reef (16-017),16-017,2020-07-11T00:00:00Z,265,0,0,0,0
St Crispin Reef (16-019),16-019,2020-07-10T00:00:00Z,246,0,0,0,0
St Crispin Reef (16-019),16-019,2020-07-10T00:00:00Z,240,0,0,0,0
St Crispin Reef (16-019),16-019,2020-07-10T00:00:00Z,280,0,0,0,0
St Crispin Reef (16-019),16-019,2020-07-10T00:00:00Z,280,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,220,4,10,4,3
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,204,4,2,3,2
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,208,0,2,5,2
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,204,5,5,1,1
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,176,1,2,2,0
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,176,6,1,1,1
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,180,0,2,2,0
Keeper Reef (18-079),18-079,2020-07-09T00:00:00Z,220,11,8,2,0
Agincourt Reefs (No 2b) (15-099e),15-099e,2020-07-09T00:00:00Z,250,0,0,0,0
Agincourt Reefs (No 2b) (15-099e),15-099e,2020-07-09T00:00:00Z,280,1,0,0,0
Agincourt Reefs (No 2b) (15-099e),15-099e,2020-07-09T00:00:00Z,256,1,0,0,0
Agincourt Reefs (No 2b) (15-099e),15-099e,2020-07-09T00:00:00Z,280,0,0,0,0
Keeper Reef (18-079),18-079,2020-07-08T00:00:00Z,204,1,1,3,3
Keeper Reef (18-079),18-079,2020-07-08T00:00:00Z,204,3,0,1,0
Agincourt Reefs (No 1) (15-099c),15-099c,2020-07-08T00:00:00Z,280,0,0,0,0
Agincourt Reefs (No 1) (15-099c),15-099c,2020-07-08T00:00:00Z,249,0,0,0,0
Agincourt Reefs (No 1) (15-099c),15-099c,2020-07-08T00:00:00Z,254,0,0,0,0
Agincourt Reefs (No 1) (15-099c),15-099c,2020-07-08T00:00:00Z,280,0,0,0,0
Moore Reef (16-071),16-071,2020-07-07T00:00:00Z,320,5,0,0,0
Moore Reef (16-071),16-071,2020-07-07T00:00:00Z,320,44,3,0,0
Moore Reef (16-071),16-071,2020-07-07T00:00:00Z,320,3,0,0,0
Moore Reef (16-071),16-071,2020-07-07T00:00:00Z,320,15,0,2,0
Moore Reef (16-071),16-071,2020-07-05T00:00:00Z,320,9,3,0,0
Moore Reef (16-071),16-071,2020-07-05T00:00:00Z,320,19,1,0,0
Moore Reef (16-071),16-071,2020-07-05T00:00:00Z,320,28,11,0,0
Moore Reef (16-071),16-071,2020-07-05T00:00:00Z,320,4,1,0,0
Escape Reef (15-094),15-094,2020-06-29T00:00:00Z,338,0,0,0,0
Escape Reef (15-094),15-094,2020-06-29T00:00:00Z,330,0,0,0,0
Escape Reef (15-094),15-094,2020-06-29T00:00:00Z,360,0,0,0,0
Andersen Reef (15-090),15-090,2020-06-28T00:00:00Z,360,0,0,0,0
Andersen Reef (15-090),15-090,2020-06-28T00:00:00Z,330,0,0,0,0
Escape Reef (15-094),15-094,2020-06-28T00:00:00Z,360,0,0,0,0
Escape Reef (15-094),15-094,2020-06-28T00:00:00Z,328,0,0,0,0
John Brewer Reef (18-075),18-075,2020-06-27T00:00:00Z,172,0,9,4,2
John Brewer Reef (18-075),18-075,2020-06-27T00:00:00Z,184,1,1,2,2
John Brewer Reef (18-075),18-075,2020-06-27T00:00:00Z,158,0,1,3,7
John Brewer Reef (18-075),18-075,2020-06-27T00:00:00Z,176,0,5,9,3
U/N Reef (15-072),15-072,2020-06-27T00:00:00Z,329,0,0,0,0
U/N Reef (15-072),15-072,2020-06-27T00:00:00Z,360,0,0,0,0
U/N Reef (15-072),15-072,2020-06-27T00:00:00Z,331,0,0,0,0
U/N Reef (15-072),15-072,2020-06-27T00:00:00Z,360,0,0,0,0
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,204,4,8,25,15
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,200,1,3,1,0
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,204,0,2,2,6
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,208,2,12,7,6
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,200,0,11,7,10
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,172,3,0,7,7
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,204,4,2,5,6
John Brewer Reef (18-075),18-075,2020-06-26T00:00:00Z,240,7,4,10,7
U/N Reef (15-073),15-073,2020-06-26T00:00:00Z,360,0,0,0,0
U/N Reef (15-073),15-073,2020-06-26T00:00:00Z,336,0,0,0,0
U/N Reef (15-073),15-073,2020-06-26T00:00:00Z,360,0,0,0,0
U/N Reef (15-073),15-073,2020-06-26T00:00:00Z,330,0,0,0,0
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,204,1,8,12,16
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,208,3,14,17,17
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,204,0,7,10,7
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,200,0,5,10,11
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,224,1,2,11,36
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,204,0,0,6,14
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,153,0,1,6,7
John Brewer Reef (18-075),18-075,2020-06-25T00:00:00Z,188,1,5,8,9
Ribbon No 2 Reef (No 3) (15-075c),15-075c,2020-06-25T00:00:00Z,336,1,0,0,0
Ribbon No 2 Reef (No 3) (15-075c),15-075c,2020-06-25T00:00:00Z,360,0,0,0,0
U/N Reef (15-073),15-073,2020-06-25T00:00:00Z,332,0,0,0,0
U/N Reef (15-073),15-073,2020-06-25T00:00:00Z,360,0,0,0,0
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,208,5,14,14,11
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,204,5,20,15,17
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,200,2,7,10,5
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,204,12,12,13,13
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,208,16,27,23,21
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,200,9,12,23,17
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,200,3,12,10,5
John Brewer Reef (18-075),18-075,2020-06-24T00:00:00Z,208,4,17,11,4
Andersen Reef (15-090),15-090,2020-06-24T00:00:00Z,323,0,0,0,0
Andersen Reef (15-090),15-090,2020-06-24T00:00:00Z,360,0,0,0,0
Andersen Reef (15-090),15-090,2020-06-24T00:00:00Z,343,0,0,0,0
Andersen Reef (15-090),15-090,2020-06-24T00:00:00Z,360,0,0,0,0
Moore Reef (16-071),16-071,2020-06-23T00:00:00Z,200,2,1,0,0
Moore Reef (16-071),16-071,2020-06-23T00:00:00Z,200,0,0,0,0
Moore Reef (16-071),16-071,2020-06-23T00:00:00Z,200,0,0,0,0
Moore Reef (16-071),16-071,2020-06-23T00:00:00Z,200,0,3,0,0
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,192,0,1,4,7
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,200,13,0,3,0
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,176,2,6,1,1
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,192,12,2,1,0
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,100,0,0,0,0
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,85,9,1,0,0
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,100,15,1,0,0
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,172,0,1,7,2
Keeper Reef (18-079),18-079,2020-06-23T00:00:00Z,100,0,0,0,0
