ReefName,Year,LOD_sample_positive,Conc_mean
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,1,8.727310812
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,1,7.952170347
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,1,7.645542459
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Cairns Reef (15-086),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,1,8.600140757
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Osterlund Reef (15-078),2021,0,0
Davie Reef (13-130),2021,0,0
Davie Reef (13-130),2021,0,0
Davie Reef (13-130),2021,0,0
